EVENT_NAME,BOUT,RED_CORNER,BLUE_CORNER,OUTCOME,WEIGHTCLASS,METHOD,ROUND,TIME,TOTAL_TIME_SEC,TIME_FORMAT,REFEREE,DETAILS,EVENT_DATE,LOCATION,URL
"UFC 121: Lesnar vs Velasquez","Mike Guymon  vs. Daniel Roberts","Mike Guymon","Daniel Roberts",blue,"Welterweight Bout",Submission,1,01:13:00.000,73,"3 Rnd (5-5-5)","Jason Herzog","Anaconda Choke From Front Headlock",2010-10-23,"Anaheim, California, USA","http://ufcstats.com/fight-details/f7e5e9fdcbff28b3"
"UFC 121: Lesnar vs Velasquez","Sam Stout  vs. Paul Taylor","Sam Stout","Paul Taylor",red,"Lightweight Bout","Decision - Split",3,05:00:00.000,900,"3 Rnd (5-5-5)","Herb Dean","Mike Beltran 28 - 29.Larry Landless 29 - 28.Cecil Peoples 27 - 30.",2010-10-23,"Anaheim, California, USA","http://ufcstats.com/fight-details/95ca100d6bf829b2"
"UFC 121: Lesnar vs Velasquez","Chris Camozzi  vs. Dongi Yang","Chris Camozzi","Dongi Yang",red,"Middleweight Bout","Decision - Split",3,05:00:00.000,900,"3 Rnd (5-5-5)","Jason Herzog","Larry Landless 28 - 29.Nelson Hamilton 28 - 29.Cecil Peoples 29 - 28.",2010-10-23,"Anaheim, California, USA","http://ufcstats.com/fight-details/f817a161eb72e685"
"UFC 121: Lesnar vs Velasquez","Jon Madsen  vs. Gilbert Yvel","Jon Madsen","Gilbert Yvel",red,"Heavyweight Bout",KO/TKO,1,01:48:00.000,108,"3 Rnd (5-5-5)","John McCarthy","Punches to Head From Half Guard",2010-10-23,"Anaheim, California, USA","http://ufcstats.com/fight-details/9c354bd6ea1bf25a"
"UFC 120: Bisping vs Akiyama","Michael Bisping  vs. Yoshihiro Akiyama","Michael Bisping","Yoshihiro Akiyama",red,"Middleweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Marc Goddard","Doug Crosby 27 - 30.Chris Lee 27 - 30.Andy Roberts 27 - 30.",2010-10-16,"London, England, United Kingdom","http://ufcstats.com/fight-details/ab341b7bb01cdc89"
"UFC 120: Bisping vs Akiyama","Dan Hardy  vs. Carlos Condit","Dan Hardy","Carlos Condit",blue,"Welterweight Bout",KO/TKO,1,04:27:00.000,267,"3 Rnd (5-5-5)","Dan Miragliotta","Punch to Head At Distance",2010-10-16,"London, England, United Kingdom","http://ufcstats.com/fight-details/9984333d8933dd58"
"UFC 120: Bisping vs Akiyama","John Hathaway  vs. Mike Pyle","John Hathaway","Mike Pyle",blue,"Welterweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Leon Roberts","Howard Hughes 27 - 30.Chris Lee 27 - 30.Andy Roberts 27 - 30.",2010-10-16,"London, England, United Kingdom","http://ufcstats.com/fight-details/a829493aa8d25e3c"
"UFC 120: Bisping vs Akiyama","Cheick Kongo  vs. Travis Browne","Cheick Kongo","Travis Browne",draw,"Heavyweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Marc Goddard","Point Deducted: Holding Shorts by KongoDoug Crosby 28 - 28.Chris Lee 28 - 28.Chris Watts 28 - 28.",2010-10-16,"London, England, United Kingdom","http://ufcstats.com/fight-details/00ecb8ea731e64d6"
"UFC 120: Bisping vs Akiyama","James Wilks  vs. Claude Patrick","James Wilks","Claude Patrick",blue,"Welterweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Dan Miragliotta","Howard Hughes 27 - 30.Chris Lee 27 - 30.Andy Roberts 27 - 30.",2010-10-16,"London, England, United Kingdom","http://ufcstats.com/fight-details/2037295b161c8269"
"UFC 120: Bisping vs Akiyama","Cyrille Diabate  vs. Alexander Gustafsson","Cyrille Diabate","Alexander Gustafsson",blue,"Light Heavyweight Bout",Submission,2,02:41:00.000,461,"3 Rnd (5-5-5)","Leon Roberts","Rear Naked Choke",2010-10-16,"London, England, United Kingdom","http://ufcstats.com/fight-details/5014298453caf116"
"UFC 120: Bisping vs Akiyama","Rob Broughton  vs. Vinicius Queiroz","Rob Broughton","Vinicius Queiroz",red,"Heavyweight Bout",Submission,3,01:43:00.000,703,"3 Rnd (5-5-5)","Marc Goddard","Rear Naked Choke",2010-10-16,"London, England, United Kingdom","http://ufcstats.com/fight-details/9f2e58bf880157b2"
"UFC 120: Bisping vs Akiyama","Paul Sass  vs. Mark Holst","Paul Sass","Mark Holst",red,"Lightweight Bout",Submission,1,04:45:00.000,285,"3 Rnd (5-5-5)","Dan Miragliotta","Triangle Choke From Bottom Guard",2010-10-16,"London, England, United Kingdom","http://ufcstats.com/fight-details/676f5091ce2c3c90"
"UFC 120: Bisping vs Akiyama","Spencer Fisher  vs. Curt Warburton","Spencer Fisher","Curt Warburton",red,"Lightweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Leon Roberts","Doug Crosby 28 - 29.Howard Hughes 28 - 29.Paul Sutherland 28 - 29.",2010-10-16,"London, England, United Kingdom","http://ufcstats.com/fight-details/62d4a918256c83e8"
"UFC 120: Bisping vs Akiyama","James McSweeney  vs. Fabio Maldonado","James McSweeney","Fabio Maldonado",blue,"Light Heavyweight Bout",KO/TKO,3,00:48:00.000,648,"3 Rnd (5-5-5)","Marc Goddard","Punches to Head At Distance",2010-10-16,"London, England, United Kingdom","http://ufcstats.com/fight-details/8c8d46d89bf899e8"
"UFC 119: Mir vs Cro Cop","Frank Mir  vs. Mirko Filipovic","Frank Mir","Mirko Filipovic",red,"Heavyweight Bout",KO/TKO,3,04:02:00.000,842,"3 Rnd (5-5-5)","Herb Dean","Knee to Head In Clinch",2010-09-25,"Indianapolis, Indiana, USA","http://ufcstats.com/fight-details/301b145c186635de"
"UFC 119: Mir vs Cro Cop","Rogerio Nogueira  vs. Ryan Bader","Rogerio Nogueira","Ryan Bader",blue,"Light Heavyweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Josh Rosenthal","Sal D'amato 27 - 30.Kelvin Caldwell 27 - 30.Glenn Trowbridge 27 - 30.",2010-09-25,"Indianapolis, Indiana, USA","http://ufcstats.com/fight-details/7e3679992f2c6ff6"
"UFC 119: Mir vs Cro Cop","Matt Serra  vs. Chris Lytle","Matt Serra","Chris Lytle",blue,"Welterweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Herb Dean","Sal D'amato 27 - 30.Cecil Peoples 27 - 30.Glenn Trowbridge 27 - 30.",2010-09-25,"Indianapolis, Indiana, USA","http://ufcstats.com/fight-details/5b986cd7289a0884"
"UFC 119: Mir vs Cro Cop","Sean Sherk  vs. Evan Dunham","Sean Sherk","Evan Dunham",red,"Lightweight Bout","Decision - Split",3,05:00:00.000,900,"3 Rnd (5-5-5)","Rob Hinds","Kelvin Caldwell 29 - 28.Cecil Peoples 28 - 29.Glenn Trowbridge 28 - 29.",2010-09-25,"Indianapolis, Indiana, USA","http://ufcstats.com/fight-details/81b5e933186a685a"
"UFC 119: Mir vs Cro Cop","Melvin Guillard  vs. Jeremy Stephens","Melvin Guillard","Jeremy Stephens",red,"Lightweight Bout","Decision - Split",3,05:00:00.000,900,"3 Rnd (5-5-5)","Josh Rosenthal","Kelvin Caldwell 29 - 28.Sal D'amato 28 - 29.Otto Torriero 27 - 30.",2010-09-25,"Indianapolis, Indiana, USA","http://ufcstats.com/fight-details/8e2e14693e04bf45"
"UFC 119: Mir vs Cro Cop","CB Dollaway  vs. Joe Doerksen","CB Dollaway","Joe Doerksen",red,"Middleweight Bout",Submission,1,02:13:00.000,133,"3 Rnd (5-5-5)","Jeff Malott","Guillotine Choke From Bottom Guard",2010-09-25,"Indianapolis, Indiana, USA","http://ufcstats.com/fight-details/1733594124569598"
"UFC 119: Mir vs Cro Cop","Matt Mitrione  vs. Joey Beltran","Matt Mitrione","Joey Beltran",red,"Heavyweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Herb Dean","Sal D'amato 28 - 29.Cecil Peoples 28 - 29.Glenn Trowbridge 28 - 29.",2010-09-25,"Indianapolis, Indiana, USA","http://ufcstats.com/fight-details/b2717e8f7e7a196f"
"UFC 119: Mir vs Cro Cop","Thiago Tavares  vs. Pat Audinwood","Thiago Tavares","Pat Audinwood",red,"Lightweight Bout",Submission,1,03:47:00.000,227,"3 Rnd (5-5-5)","Rob Hinds","Guillotine Choke Standing",2010-09-25,"Indianapolis, Indiana, USA","http://ufcstats.com/fight-details/c22d25f1febd8d09"
"UFC 119: Mir vs Cro Cop","Steve Lopez  vs. Waylon Lowe","Steve Lopez","Waylon Lowe",blue,"Lightweight Bout","Decision - Split",3,05:00:00.000,900,"3 Rnd (5-5-5)","Herb Dean","Cecil Peoples 28 - 29.Dave Stone 29 - 28.Otto Torriero 28 - 29.",2010-09-25,"Indianapolis, Indiana, USA","http://ufcstats.com/fight-details/b30bb2ba5b68a180"
"UFC 119: Mir vs Cro Cop","TJ Grant  vs. Julio Paulino","TJ Grant","Julio Paulino",red,"Welterweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Jeff Malott","Dave Stone 27 - 30.Kelvin Caldwell 27 - 30.Glenn Trowbridge 27 - 30.",2010-09-25,"Indianapolis, Indiana, USA","http://ufcstats.com/fight-details/a8b22e990cba6144"
"UFC 119: Mir vs Cro Cop","Mark Hunt  vs. Sean McCorkle","Mark Hunt","Sean McCorkle",blue,"Heavyweight Bout",Submission,1,01:03:00.000,63,"3 Rnd (5-5-5)","Josh Rosenthal","Straight Armbar From Bottom Guard",2010-09-25,"Indianapolis, Indiana, USA","http://ufcstats.com/fight-details/bd057764cb51f065"
"UFC Fight Night: Marquardt vs Palhares","Nate Marquardt  vs. Rousimar Palhares","Nate Marquardt","Rousimar Palhares",red,"Middleweight Bout",KO/TKO,1,03:28:00.000,208,"3 Rnd (5-5-5)","Herb Dean","Punches to Head On Ground",2010-09-15,"Austin, Texas, USA","http://ufcstats.com/fight-details/48db60440ead6f6d"
"UFC Fight Night: Marquardt vs Palhares","Efrain Escudero  vs. Charles Oliveira","Efrain Escudero","Charles Oliveira",blue,"Lightweight Bout",Submission,3,02:25:00.000,745,"3 Rnd (5-5-5)","Kerry Hatley","Rear Naked Choke",2010-09-15,"Austin, Texas, USA","http://ufcstats.com/fight-details/a24121c70f773fe2"
"UFC Fight Night: Marquardt vs Palhares","Jim Miller  vs. Gleison Tibau","Jim Miller","Gleison Tibau",red,"Lightweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Jon Schorle","Cecil Peoples 27 - 30.Chris Lee 27 - 30.Chet Robbins 28 - 29.",2010-09-15,"Austin, Texas, USA","http://ufcstats.com/fight-details/108140213049e629"
"UFC Fight Night: Marquardt vs Palhares","Cole Miller  vs. Ross Pearson","Cole Miller","Ross Pearson",red,"Lightweight Bout",Submission,2,01:49:00.000,409,"3 Rnd (5-5-5)","Herb Dean","Rear Naked Choke",2010-09-15,"Austin, Texas, USA","http://ufcstats.com/fight-details/2aeba1cc4004d0bc"
"UFC Fight Night: Marquardt vs Palhares","Yves Edwards  vs. John Gunderson","Yves Edwards","John Gunderson",red,"Lightweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Kerry Hatley","Cecil Peoples 27 - 30.Chris Lee 27 - 30.Chet Robbins 27 - 30.",2010-09-15,"Austin, Texas, USA","http://ufcstats.com/fight-details/25137d9cc8b47f57"
"UFC Fight Night: Marquardt vs Palhares","Jared Hamman  vs. Kyle Kingsbury","Jared Hamman","Kyle Kingsbury",blue,"Light Heavyweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Jon Schorle","Cecil Peoples 28 - 29.Chris Lee 28 - 29.Nick Wright 28 - 29.",2010-09-15,"Austin, Texas, USA","http://ufcstats.com/fight-details/b972f998103731da"
"UFC Fight Night: Marquardt vs Palhares","Tomasz Drwal  vs. David Branch","Tomasz Drwal","David Branch",blue,"Middleweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Herb Dean","Cecil Peoples 27 - 30.Chris Lee 27 - 30.Chet Robbins 27 - 30.",2010-09-15,"Austin, Texas, USA","http://ufcstats.com/fight-details/2f2ac4c08e763d38"
"UFC Fight Night: Marquardt vs Palhares","Rich Attonito  vs. Rafael Natal","Rich Attonito","Rafael Natal",red,"Middleweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Kerry Hatley","Cecil Peoples 28 - 29.Chris Lee 28 - 29.Nick Wright 27 - 30.",2010-09-15,"Austin, Texas, USA","http://ufcstats.com/fight-details/f1ffe3ba615ad7b9"
"UFC Fight Night: Marquardt vs Palhares","TJ Waldburger  vs. David Mitchell","TJ Waldburger","David Mitchell",red,"Welterweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Jon Schorle","Cecil Peoples 27 - 30.Chris Lee 27 - 30.Chet Robbins 27 - 30.",2010-09-15,"Austin, Texas, USA","http://ufcstats.com/fight-details/a4bc92bfe82d0547"
"UFC Fight Night: Marquardt vs Palhares","Brian Foster  vs. Forrest Petz","Brian Foster","Forrest Petz",red,"Welterweight Bout",KO/TKO,1,01:07:00.000,67,"3 Rnd (5-5-5)","Herb Dean","Punches to Head On Ground",2010-09-15,"Austin, Texas, USA","http://ufcstats.com/fight-details/88ef809a0fde3900"
"UFC 118: Edgar vs Penn 2","Frankie Edgar  vs. BJ Penn","Frankie Edgar","BJ Penn",red,"UFC Lightweight Title Bout","Decision - Unanimous",5,05:00:00.000,1500,"5 Rnd (5-5-5-5-5)","Herb Dean","Sal D'amato 45 - 50.David Ginsberg 45 - 50.Cecil Peoples 45 - 50.",2010-08-28,"Boston, Massachusetts, USA","http://ufcstats.com/fight-details/3d38022fdcb3b5c9"
"UFC 118: Edgar vs Penn 2","Randy Couture  vs. James Toney","Randy Couture","James Toney",red,"Heavyweight Bout",Submission,1,03:19:00.000,199,"3 Rnd (5-5-5)","Mario Yamasaki","Arm Triangle From Mount",2010-08-28,"Boston, Massachusetts, USA","http://ufcstats.com/fight-details/bec66de67818a9b1"
"UFC 118: Edgar vs Penn 2","Demian Maia  vs. Mario Miranda","Demian Maia","Mario Miranda",red,"Middleweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Herb Dean","Sal D'amato 27 - 30.David Ginsberg 27 - 30.Cecil Peoples 27 - 30.",2010-08-28,"Boston, Massachusetts, USA","http://ufcstats.com/fight-details/4bb7363bb03628f6"
"UFC 118: Edgar vs Penn 2","Kenny Florian  vs. Gray Maynard","Kenny Florian","Gray Maynard",blue,"Lightweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Mario Yamasaki","Sal D'amato 27 - 30.Cecil Peoples 27 - 30.David Ginsberg 28 - 29.",2010-08-28,"Boston, Massachusetts, USA","http://ufcstats.com/fight-details/f484290346cfcf73"
"UFC 118: Edgar vs Penn 2","Nate Diaz  vs. Marcus Davis","Nate Diaz","Marcus Davis",red,"Welterweight Bout",Submission,3,04:02:00.000,842,"3 Rnd (5-5-5)","Yves Lavigne","Guillotine Choke On GroundTechnical Submission",2010-08-28,"Boston, Massachusetts, USA","http://ufcstats.com/fight-details/17a8fbfbe8d32258"
"UFC 118: Edgar vs Penn 2","Joe Lauzon  vs. Gabe Ruediger","Joe Lauzon","Gabe Ruediger",red,"Lightweight Bout",Submission,1,02:01:00.000,121,"3 Rnd (5-5-5)","Herb Dean","Armbar From Mount",2010-08-28,"Boston, Massachusetts, USA","http://ufcstats.com/fight-details/a5962421d687de8f"
"UFC 118: Edgar vs Penn 2","Andre Winner  vs. Nik Lentz","Andre Winner","Nik Lentz",blue,"Lightweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Josh Rosenthal","Mark Aliberti 27 - 30.Sal D'amato 28 - 29.Bryan Miner 27 - 30.",2010-08-28,"Boston, Massachusetts, USA","http://ufcstats.com/fight-details/65290fc5216c2a73"
"UFC 118: Edgar vs Penn 2","Dan Miller  vs. John Salter","Dan Miller","John Salter",red,"Middleweight Bout",Submission,2,01:53:00.000,413,"3 Rnd (5-5-5)","Mario Yamasaki","Guillotine Choke After Drop to Ground",2010-08-28,"Boston, Massachusetts, USA","http://ufcstats.com/fight-details/18cfc2f58d20c0f2"
"UFC 118: Edgar vs Penn 2","Nick Osipczak  vs. Greg Soto","Nick Osipczak","Greg Soto",blue,"Welterweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Yves Lavigne","Mark Aliberti 28 - 29.Bryan Miner 28 - 29.Michael Walls 28 - 29.",2010-08-28,"Boston, Massachusetts, USA","http://ufcstats.com/fight-details/dacca5ea6be14d08"
"UFC 118: Edgar vs Penn 2","Mike Pierce  vs. Amilcar Alves","Mike Pierce","Amilcar Alves",red,"Welterweight Bout",Submission,3,03:11:00.000,791,"3 Rnd (5-5-5)","Josh Rosenthal","Armbar From Half Guard",2010-08-28,"Boston, Massachusetts, USA","http://ufcstats.com/fight-details/9443197a9e0a22a2"
"UFC 117: Silva vs Sonnen","Anderson Silva  vs. Chael Sonnen","Anderson Silva","Chael Sonnen",red,"UFC Middleweight Title Bout",Submission,5,03:10:00.000,1390,"5 Rnd (5-5-5-5-5)","Josh Rosenthal","Triangle Armbar From Bottom Guard",2010-08-07,"Oakland, California, USA","http://ufcstats.com/fight-details/bcab3ebdc21b0b64"
"UFC 117: Silva vs Sonnen","Jon Fitch  vs. Thiago Alves","Jon Fitch","Thiago Alves",red,"Welterweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Herb Dean","Nelson Hamilton 27 - 30.Alejandro Rochin 27 - 30.Susan Thomas-Gitlin 27 - 30.",2010-08-07,"Oakland, California, USA","http://ufcstats.com/fight-details/c92c53954903554a"
"UFC 117: Silva vs Sonnen","Clay Guida  vs. Rafael Dos Anjos","Clay Guida","Rafael Dos Anjos",red,"Lightweight Bout",Submission,3,01:51:00.000,711,"3 Rnd (5-5-5)","Herb Dean","InjuryJaw Injury",2010-08-07,"Oakland, California, USA","http://ufcstats.com/fight-details/3559cab3329e5431"
"UFC 117: Silva vs Sonnen","Matt Hughes  vs. Ricardo Almeida","Matt Hughes","Ricardo Almeida",red,"Welterweight Bout",Submission,1,03:15:00.000,195,"3 Rnd (5-5-5)","Josh Rosenthal","Schultz Front Headlock On GroundTechnical Submission",2010-08-07,"Oakland, California, USA","http://ufcstats.com/fight-details/10fd87a88178aedd"
"UFC 117: Silva vs Sonnen","Roy Nelson  vs. Junior Dos Santos","Roy Nelson","Junior Dos Santos",blue,"Heavyweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Marcos Rosales","Alejandro Rochin 27 - 30.Jon Schorle 26 - 30.Dan Stell 27 - 30.",2010-08-07,"Oakland, California, USA","http://ufcstats.com/fight-details/241a307a9c3d9a21"
"UFC 117: Silva vs Sonnen","Dustin Hazelett  vs. Rick Story","Dustin Hazelett","Rick Story",blue,"Welterweight Bout",KO/TKO,2,01:15:00.000,375,"3 Rnd (5-5-5)","Josh Rosenthal","Punches to Head On Ground",2010-08-07,"Oakland, California, USA","http://ufcstats.com/fight-details/57d481c10c842ba2"
"UFC 117: Silva vs Sonnen","Rodney Wallace  vs. Phil Davis","Rodney Wallace","Phil Davis",blue,"Light Heavyweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Herb Dean","Jon Schorle 26 - 30.Alejandro Rochin 27 - 30.Susan Thomas-Gitlin 27 - 30.",2010-08-07,"Oakland, California, USA","http://ufcstats.com/fight-details/10e35a0667d39086"
"UFC 117: Silva vs Sonnen","Johny Hendricks  vs. Charlie Brenneman","Johny Hendricks","Charlie Brenneman",red,"Welterweight Bout",KO/TKO,2,00:40:00.000,340,"3 Rnd (5-5-5)","Josh Rosenthal","Punches to Head At Distance",2010-08-07,"Oakland, California, USA","http://ufcstats.com/fight-details/2592954ad51764b0"
"UFC 117: Silva vs Sonnen","Todd Brown  vs. Tim Boetsch","Todd Brown","Tim Boetsch",blue,"Light Heavyweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Marcos Rosales","Nelson Hamilton 28 - 29.Dan Stell 28 - 29.Jon Schorle 28 - 29.",2010-08-07,"Oakland, California, USA","http://ufcstats.com/fight-details/0072df705378477c"
"UFC 117: Silva vs Sonnen","Stefan Struve  vs. Christian Morecraft","Stefan Struve","Christian Morecraft",red,"Heavyweight Bout",KO/TKO,2,00:22:00.000,322,"3 Rnd (5-5-5)","Herb Dean","Punch to Head At Distance",2010-08-07,"Oakland, California, USA","http://ufcstats.com/fight-details/55e12d44e9e524cf"
"UFC 117: Silva vs Sonnen","Ben Saunders  vs. Dennis Hallman","Ben Saunders","Dennis Hallman",blue,"Welterweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","Marcos Rosales","Nelson Hamilton 28 - 29.Susan Thomas-Gitlin 27 - 30.Alejandro Rochin 28 - 29.",2010-08-07,"Oakland, California, USA","http://ufcstats.com/fight-details/951d11f8684ed734"
"UFC Live: Jones vs Matyushenko","Jon Jones  vs. Vladimir Matyushenko","Jon Jones","Vladimir Matyushenko",red,"Light Heavyweight Bout",KO/TKO,1,01:52:00.000,112,"3 Rnd (5-5-5)","Herb Dean","Elbows to Head From Crucifix",2010-08-01,"San Diego, California, USA","http://ufcstats.com/fight-details/7949430ebc47f31b"
"UFC Live: Jones vs Matyushenko","Mark Munoz  vs. Yushin Okami","Mark Munoz","Yushin Okami",blue,"Middleweight Bout","Decision - Split",3,05:00:00.000,900,"3 Rnd (5-5-5)","John McCarthy","Luis Cobian 28 - 29.Cecil Peoples 29 - 28.Lester Griffin 28 - 29.",2010-08-01,"San Diego, California, USA","http://ufcstats.com/fight-details/743f9df5bdfbcb95"
"UFC Live: Jones vs Matyushenko","John Howard  vs. Jake Ellenberger","John Howard","Jake Ellenberger",blue,"Welterweight Bout","TKO - Doctor's Stoppage",3,02:21:00.000,741,"3 Rnd (5-5-5)","Herb Dean","Eye Injury",2010-08-01,"San Diego, California, USA","http://ufcstats.com/fight-details/c0dc7511452ed0f8"
"UFC Live: Jones vs Matyushenko","Tyson Griffin  vs. Takanori Gomi","Tyson Griffin","Takanori Gomi",blue,"Lightweight Bout",KO/TKO,1,01:04:00.000,64,"3 Rnd (5-5-5)","Jason Herzog","Punch to Head At Distance",2010-08-01,"San Diego, California, USA","http://ufcstats.com/fight-details/a01524699dfa3526"
"UFC Live: Jones vs Matyushenko","Paul Kelly  vs. Jacob Volkmann","Paul Kelly","Jacob Volkmann",blue,"Lightweight Bout","Decision - Unanimous",3,05:00:00.000,900,"3 Rnd (5-5-5)","John McCarthy","Abe Belardo 27 - 30.Gene LeBell 27 - 30.Luis Cobian 27 - 30.",2010-08-01,"San Diego, California, USA","http://ufcstats.com/fight-details/71cb15f6dbdaccd8"
"UFC Live: Jones vs Matyushenko","DaMarques Johnson  vs. Matthew Riddle","DaMarques Johnson","Matthew Riddle",blue,"Welterweight Bout",KO/TKO,2,04:29:00.000,569,"3 Rnd (5-5-5)","Jason Herzog","Punches to Head From Back Control",2010-08-01,"San Diego, California, USA","http://ufcstats.com/fight-details/860954fbe26b867a"
"UFC Live: Jones vs Matyushenko","James Irvin  vs. Igor Pokrajac","James Irvin","Igor Pokrajac",blue,"Light Heavyweight Bout",Submission,1,02:29:00.000,149,"3 Rnd (5-5-5)","Herb Dean","Rear Naked Choke",2010-08-01,"San Diego, California, USA","http://ufcstats.com/fight-details/26800d759ba50371"
"UFC Live: Jones vs Matyushenko","Brian Stann  vs. Mike Massenzio","Brian Stann","Mike Massenzio",red,"Middleweight Bout",Submission,3,03:10:00.000,790,"3 Rnd (5-5-5)","John McCarthy","Triangle Choke From Bottom Guard",2010-08-01,"San Diego, California, USA","http://ufcstats.com/fight-details/a3902e22c10725c4"
"UFC Live: Jones vs Matyushenko","Darren Elkins  vs. Charles Oliveira","Darren Elkins","Charles Oliveira",blue,"Lightweight Bout",Submission,1,00:41:00.000,41,"3 Rnd (5-5-5)","Herb Dean","Triangle Armbar From Bottom Guard",2010-08-01,"San Diego, California, USA","http://ufcstats.com/fight-details/db1c5b5a710fbdb0"
