event,date,fighter,significant_strikes_landed_per_minute,significant_striking_accuracy,significant_strikes_absorbed_per_minute,significant_strike_defence,average_takedowns_landed_per_15_minutes,takedown_accuracy,takedown_defense,average_submissions_attempted_per_15_minutes
UFC 124: St-Pierre vs Koscheck 2,2010-12-11,Jesse Bongfeldt,3.53333333333333,65.4320987654321,0.866666666666667,43.4782608695652,2.0,33.3333333333333,37.5,0.0
UFC 124: St-Pierre vs Koscheck 2,2010-12-11,Jim Miller,2.30184214973804,34.8159509202454,1.38921750887274,69.6230598669623,2.58576981578503,45.945945945946,47.3684210526316,2.73787392259591
UFC 124: St-Pierre vs Koscheck 2,2010-12-11,Joe Doerksen,1.29113924050633,43.2727272727273,2.79927667269439,47.0225872689938,1.95298372513562,34.2857142857143,20.8333333333333,2.27848101265823
UFC 124: St-Pierre vs Koscheck 2,2010-12-11,Joe Stevenson,1.99182460052025,43.9344262295082,2.34113712374582,61.864406779661,3.2329988851728,50.0,34.7826086956522,2.11817168338907
UFC 124: St-Pierre vs Koscheck 2,2010-12-11,John Howard,1.53466457258245,42.8571428571429,2.45007852815795,56.7695961995249,3.02894323536011,71.4285714285714,46.1538461538462,0.807718196096029
UFC 124: St-Pierre vs Koscheck 2,2010-12-11,John Makdessi,4.93333333333333,58.2677165354331,1.26666666666667,88.2716049382716,0.0,,50.0,0.0
UFC 124: St-Pierre vs Koscheck 2,2010-12-11,Josh Koscheck,1.75029813778552,36.6359447004608,1.96495734336299,64.5129224652087,2.80708191908999,54.8387096774194,56.25,0.577928630400881
UFC 124: St-Pierre vs Koscheck 2,2010-12-11,Mac Danzig,3.01094890510949,44.8979591836735,2.62773722627737,64.3122676579926,1.43704379562044,50.0,44.1176470588235,0.821167883211679
UFC 124: St-Pierre vs Koscheck 2,2010-12-11,Mark Bocek,1.73774230330673,37.4631268436578,1.83352337514253,57.5949367088608,3.89965792474344,42.2222222222222,40.0,2.05245153933865
UFC 124: St-Pierre vs Koscheck 2,2010-12-11,Matthew Riddle,3.23612087139845,43.1786216596343,2.62473647224174,54.4789762340037,3.47856640899508,50.0,88.2352941176471,0.790583274771609
UFC 124: St-Pierre vs Koscheck 2,2010-12-11,Pat Audinwood,1.17125110913931,12.9411764705882,4.31233362910382,41.304347826087,0.798580301685892,50.0,0.0,0.0
UFC 124: St-Pierre vs Koscheck 2,2010-12-11,Rafael Natal,1.36666666666667,32.8,2.6,51.5527950310559,3.5,41.1764705882353,71.4285714285714,0.0
UFC 124: St-Pierre vs Koscheck 2,2010-12-11,Ricardo Almeida,2.10472801220132,52.5380710659899,1.1997966446365,60.9271523178808,4.72801220132181,46.969696969697,30.0,1.67768174885613
UFC 124: St-Pierre vs Koscheck 2,2010-12-11,Sean McCorkle,0.805369127516778,30.7692307692308,2.61744966442953,51.8518518518519,3.02013422818792,33.3333333333333,0.0,12.0805369127517
UFC 124: St-Pierre vs Koscheck 2,2010-12-11,Sean Pierson,7.46666666666667,44.2687747035573,2.33333333333333,86.4341085271318,1.0,33.3333333333333,100.0,1.0
UFC 124: St-Pierre vs Koscheck 2,2010-12-11,Stefan Struve,2.50555308751666,51.9337016574586,3.25188804975566,57.3426573426574,0.799644602398934,66.6666666666667,0.0,5.59751221679254
UFC 124: St-Pierre vs Koscheck 2,2010-12-11,TJ Grant,2.17636022514071,54.0372670807454,2.33896185115697,50.6596306068602,1.68855534709193,45.0,13.0434782608696,0.187617260787992
UFC 124: St-Pierre vs Koscheck 2,2010-12-11,Thiago Alves,3.05501765576945,39.1076115485564,2.3100580931769,63.1808278867103,0.820138967991799,80.0,59.4594594594595,0.410069483995899
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,2010-12-04,Aaron Wilkinson,0.0,0.0,0.0,100.0,7.31707317073171,100.0,0.0,0.0
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,2010-12-04,Cody McKenzie,0.0,0.0,0.0,100.0,7.31707317073171,100.0,0.0,14.6341463414634
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,2010-12-04,David Branch,1.19765166340509,52.5773195876289,0.610567514677104,72.6315789473684,2.46575342465753,31.8181818181818,0.0,0.0
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,2010-12-04,Demian Maia,1.71370282216933,46.2809917355372,1.48928935736144,62.5641025641026,3.21319279156749,35.0,66.6666666666667,1.68310098605916
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,2010-12-04,Fredson Paixao,1.17647058823529,100.0,3.52941176470588,57.1428571428571,0.0,,,0.0
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,2010-12-04,Ian Loveland,2.93333333333333,39.2857142857143,1.4,73.0769230769231,0.0,,,0.0
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,2010-12-04,Igor Pokrajac,1.80762250453721,41.2935323383085,2.63520871143376,53.4615384615385,1.63339382940109,50.0,42.8571428571429,0.326678765880218
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,2010-12-04,Johny Hendricks,3.14760508308895,57.7060931899642,2.91300097751711,50.9868421052632,6.158357771261,58.3333333333333,68.75,1.46627565982405
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,2010-12-04,Jonathan Brookins,2.13333333333333,47.7611940298507,2.0,51.6129032258065,3.0,23.0769230769231,100.0,0.0
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,2010-12-04,Kendall Grove,2.24757206721135,44.916820702403,2.32156620934176,48.7755102040816,0.55495606597811,80.0,61.1111111111111,2.35856328040697
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,2010-12-04,Kyle Watson,4.8,53.3333333333333,2.4,72.7272727272727,0.0,0.0,100.0,0.0
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,2010-12-04,Leonard Garcia,2.28899392302498,27.6283618581907,4.29439567859554,56.3786008230453,0.607697501688049,40.0,18.1818181818182,0.911546252532073
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,2010-12-04,Michael Johnson,2.0,48.3870967741936,2.13333333333333,52.2388059701493,0.0,0.0,76.9230769230769,0.0
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,2010-12-04,Nam Phan,6.8,44.9339207048458,4.26666666666667,77.3049645390071,0.0,,33.3333333333333,1.0
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,2010-12-04,Nick Pace,1.23711340206186,40.9090909090909,1.09965635738832,68.6274509803922,7.21649484536082,77.7777777777778,50.0,1.03092783505155
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,2010-12-04,Pablo Garza,3.52941176470588,42.8571428571429,1.17647058823529,0.0,0.0,,,0.0
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,2010-12-04,Rich Attonito,1.3953488372093,34.375,1.85200845665962,64.0394088669951,0.380549682875264,25.0,70.0,0.0
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,2010-12-04,Rick Story,3.41160220994475,40.8264462809917,1.62983425414365,68.6170212765957,3.52209944751381,58.6206896551724,60.6060606060606,1.8646408839779
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,2010-12-04,Sako Chivitchian,2.4,27.2727272727273,4.8,46.6666666666667,0.0,0.0,100.0,0.0
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,2010-12-04,Stephan Bonnar,2.67375040659221,39.5953757225433,2.93396942426542,53.6485097636177,1.26856771115689,40.625,58.4905660377359,1.17098557952944
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,2010-12-04,Tyler Toner,1.4,26.9230769230769,2.93333333333333,60.7142857142857,0.0,,,0.0
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,2010-12-04,Will Campuzano,1.09965635738832,31.3725490196078,1.23711340206186,59.0909090909091,1.03092783505155,50.0,22.2222222222222,0.0
UFC 123: Rampage vs Machida,2010-11-20,Aaron Simpson,3.52559480894016,42.7821522309711,3.85003604902668,56.7961165048544,4.21773612112473,41.9354838709677,80.0,0.324441240086518
UFC 123: Rampage vs Machida,2010-11-20,BJ Penn,2.83561908441182,51.0076441973593,2.17886807031099,61.6847826086957,1.33281823449874,63.8888888888889,79.6747967479675,0.637434807803747
UFC 123: Rampage vs Machida,2010-11-20,Brian Foster,3.29938900203666,39.9014778325123,1.62932790224033,65.2173913043478,3.66598778004073,60.0,37.5,1.83299389002037
UFC 123: Rampage vs Machida,2010-11-20,Dennis Hallman,0.970067729954119,42.0454545454546,1.90080838977496,45.6928838951311,1.573082805331,27.5862068965517,25.0,1.96635350666375
UFC 123: Rampage vs Machida,2010-11-20,Edson Barboza,4.12140575079872,62.3188405797101,1.15015974440895,73.3333333333333,2.87539936102236,100.0,100.0,0.0
UFC 123: Rampage vs Machida,2010-11-20,George Sotiropoulos,2.48025276461295,30.7843137254902,1.48499210110585,72.9885057471264,3.55450236966825,53.5714285714286,45.4545454545455,2.8436018957346
UFC 123: Rampage vs Machida,2010-11-20,Gerald Harris,1.22270742358079,25.9259259259259,1.48471615720524,65.3061224489796,2.62008733624454,57.1428571428571,71.4285714285714,0.0
UFC 123: Rampage vs Machida,2010-11-20,Joe Lauzon,2.01136363636364,39.3333333333333,3.22159090909091,64.2045454545455,4.09090909090909,48.4848484848485,62.5,4.60227272727273
UFC 123: Rampage vs Machida,2010-11-20,Karo Parisyan,2.48701226926053,41.4823008849558,2.18857079694927,58.3333333333333,5.27246601083232,59.5505617977528,59.5238095238095,0.994804907704211
UFC 123: Rampage vs Machida,2010-11-20,Lyoto Machida,3.0744974379188,60.0924499229584,1.37958218368151,61.7903930131004,1.41899881750099,66.6666666666667,83.7837837837838,0.945999211667324
UFC 123: Rampage vs Machida,2010-11-20,Maiquel Falcao,1.66666666666667,55.5555555555556,0.533333333333333,86.8852459016393,1.0,100.0,71.4285714285714,3.0
UFC 123: Rampage vs Machida,2010-11-20,Mark Munoz,3.37742752603434,46.8384074941452,2.43174781874472,61.2903225806452,1.51984238671545,13.6363636363636,55.0,0.506614128905151
UFC 123: Rampage vs Machida,2010-11-20,Matt Brown,3.1364664488565,60.1156069364162,1.97537069615481,54.5138888888889,0.904749937170143,57.1428571428571,64.8148148148148,2.48806232721789
UFC 123: Rampage vs Machida,2010-11-20,Matt Hughes,2.36920491865883,56.6885964912281,1.1914763614145,54.9393414211439,3.23073397998931,51.0869565217391,31.25,1.09982433361338
UFC 123: Rampage vs Machida,2010-11-20,Mike Lullo,1.15015974440895,26.6666666666667,4.12140575079872,37.6811594202899,0.0,0.0,0.0,1.43769968051118
UFC 123: Rampage vs Machida,2010-11-20,Nik Lentz,3.21333333333333,45.5576559546314,2.12,62.5882352941177,4.6,39.6551724137931,51.8518518518519,2.0
UFC 123: Rampage vs Machida,2010-11-20,Paul Kelly,3.28990228013029,38.7964148527529,2.45385450597177,60.7638888888889,1.46579804560261,60.0,31.8181818181818,1.30293159609121
UFC 123: Rampage vs Machida,2010-11-20,Phil Davis,3.59533073929961,53.4722222222222,0.326848249027237,76.6666666666667,3.15175097276265,60.0,100.0,1.40077821011673
UFC 123: Rampage vs Machida,2010-11-20,Quinton Jackson,2.52177900045851,46.218487394958,2.65016047684548,61.415220293725,0.687757909215956,45.4545454545455,75.0,0.0
UFC 123: Rampage vs Machida,2010-11-20,"TJ O'Brien",3.87096774193548,46.3768115942029,5.32258064516129,57.6923076923077,1.81451612903226,100.0,0.0,0.0
UFC 123: Rampage vs Machida,2010-11-20,Tim Boetsch,3.29756097560976,48.9855072463768,2.77073170731707,61.9302949061662,1.17073170731707,44.4444444444444,41.6666666666667,0.585365853658537
UFC 123: Rampage vs Machida,2010-11-20,Tyson Griffin,3.68337129840547,41.1764705882353,2.30296127562642,65.1138716356108,2.0501138952164,48.7804878048781,55.5555555555556,1.0250569476082
UFC 122: Marquardt vs Okami,2010-11-13,Alexandre Ferreira,2.57142857142857,60.0,8.14285714285714,42.4242424242424,0.0,0.0,0.0,0.0
UFC 122: Marquardt vs Okami,2010-11-13,Amir Sadollah,5.11676725268958,50.3875968992248,2.5977433744424,66.1190965092403,0.472316977171346,66.6666666666667,57.8947368421053,0.472316977171346
UFC 122: Marquardt vs Okami,2010-11-13,Andre Winner,2.96248797691568,39.386189258312,3.65501763385701,55.0827423167849,0.0,0.0,78.125,0.0
UFC 122: Marquardt vs Okami,2010-11-13,Carlos Eduardo Rocha,0.851063829787234,50.0,1.27659574468085,62.5,0.0,,0.0,6.38297872340426
UFC 122: Marquardt vs Okami,2010-11-13,Dennis Siver,3.46037507562008,27.5,2.78281911675741,65.3092006033183,0.725952813067151,28.5714285714286,33.3333333333333,0.544464609800363
UFC 122: Marquardt vs Okami,2010-11-13,Duane Ludwig,4.22788605697151,43.9252336448598,2.69865067466267,54.7738693467337,0.0,0.0,53.8461538461539,0.0
UFC 122: Marquardt vs Okami,2010-11-13,Goran Reljic,1.69014084507042,37.037037037037,2.68544600938967,59.025787965616,1.69014084507042,50.0,33.3333333333333,1.12676056338028
UFC 122: Marquardt vs Okami,2010-11-13,Karlos Vemola,1.81172291296625,40.4761904761905,2.13143872113677,36.5079365079365,1.59857904085258,40.0,25.0,0.799289520426288
UFC 122: Marquardt vs Okami,2010-11-13,Kris McCray,1.99395770392749,29.7297297297297,2.17522658610272,61.9047619047619,2.7190332326284,100.0,28.5714285714286,0.0
UFC 122: Marquardt vs Okami,2010-11-13,Krzysztof Soszynski,3.36333247621496,38.5840707964602,3.1010542555927,60.8949416342412,0.694265878117768,27.2727272727273,61.9047619047619,1.38853175623554
UFC 122: Marquardt vs Okami,2010-11-13,Kyle Noke,5.08474576271186,59.5238095238095,1.69491525423729,66.6666666666667,3.05084745762712,75.0,100.0,2.03389830508475
UFC 122: Marquardt vs Okami,2010-11-13,Mark Scanlon,2.2,35.1063829787234,3.33333333333333,48.9795918367347,3.0,75.0,25.0,2.0
UFC 122: Marquardt vs Okami,2010-11-13,Nate Marquardt,2.68183020364983,50.9803921568627,1.43612800846337,64.2292490118577,2.85638719915366,70.5882352941177,74.4186046511628,1.5472097328749
UFC 122: Marquardt vs Okami,2010-11-13,Nick Osipczak,2.82973621103118,50.7163323782235,3.77298161470823,50.7306889352818,1.19904076738609,45.4545454545455,71.4285714285714,0.959232613908873
UFC 122: Marquardt vs Okami,2010-11-13,Pascal Krauss,3.33333333333333,51.0204081632653,2.2,64.8936170212766,3.0,75.0,25.0,2.0
UFC 122: Marquardt vs Okami,2010-11-13,Peter Sobotta,1.48888888888889,30.1801801801802,3.86666666666667,55.4987212276215,1.0,16.6666666666667,80.0,0.666666666666667
UFC 122: Marquardt vs Okami,2010-11-13,Rob Kimmons,2.28220858895706,52.247191011236,4.5398773006135,42.5465838509317,2.20858895705521,42.8571428571429,28.5714285714286,2.94478527607362
UFC 122: Marquardt vs Okami,2010-11-13,Seth Petruzelli,2.03076923076923,41.25,2.09230769230769,54.9668874172185,0.461538461538462,50.0,47.6190476190476,2.30769230769231
UFC 122: Marquardt vs Okami,2010-11-13,Vladimir Matyushenko,1.88778185631883,45.1127819548872,1.49973780807551,56.9277108433735,2.98898793917147,40.4255319148936,69.5652173913043,0.157315154693235
UFC 122: Marquardt vs Okami,2010-11-13,Yushin Okami,2.22291021671827,38.6437029063509,1.88854489164087,67.7930306230201,1.76470588235294,48.7179487179487,83.3333333333333,0.743034055727554
UFC 121: Lesnar vs Velasquez,2010-10-23,Brendan Schaub,4.84261501210654,33.8983050847458,2.32445520581114,69.2307692307692,0.0,0.0,83.3333333333333,0.0
UFC 121: Lesnar vs Velasquez,2010-10-23,Brock Lesnar,3.63354037267081,76.8472906403941,2.25931677018634,53.1400966183575,3.84316770186335,57.8947368421053,60.0,0.698757763975155
UFC 121: Lesnar vs Velasquez,2010-10-23,Cain Velasquez,7.46179966044143,60.9147609147609,1.14601018675722,67.8571428571429,5.73005093378608,68.1818181818182,71.4285714285714,0.764006791171477
UFC 121: Lesnar vs Velasquez,2010-10-23,Chris Camozzi,4.53333333333333,56.4315352697095,2.66666666666667,58.5492227979275,0.0,0.0,44.4444444444444,0.0
UFC 121: Lesnar vs Velasquez,2010-10-23,Court McGee,4.09317803660566,36.6071428571429,2.74542429284526,67.4556213017752,5.24126455906822,63.6363636363636,66.6666666666667,1.49750415973378
UFC 121: Lesnar vs Velasquez,2010-10-23,Daniel Roberts,0.76782449725777,19.7183098591549,1.48080438756856,66.25,6.58135283363803,72.7272727272727,33.3333333333333,3.29067641681901
UFC 121: Lesnar vs Velasquez,2010-10-23,Diego Sanchez,2.70284650172918,38.719512195122,2.21867517956903,60.1719197707736,1.67597765363128,19.811320754717,50.0,1.03750997605746
UFC 121: Lesnar vs Velasquez,2010-10-23,Dongi Yang,3.4,52.0408163265306,4.93333333333333,43.0769230769231,3.0,60.0,100.0,0.0
UFC 121: Lesnar vs Velasquez,2010-10-23,Gabriel Gonzaga,2.44325767690254,45.5223880597015,2.89719626168224,58.1081081081081,2.60347129506008,52.0,78.5714285714286,1.60213618157543
UFC 121: Lesnar vs Velasquez,2010-10-23,Gilbert Yvel,1.90308370044053,44.4444444444444,4.01762114537445,44.1176470588235,0.0,0.0,25.0,1.58590308370044
UFC 121: Lesnar vs Velasquez,2010-10-23,Jake Shields,1.66666666666667,54.3478260869565,2.33333333333333,35.1851851851852,4.0,26.6666666666667,,0.0
UFC 121: Lesnar vs Velasquez,2010-10-23,Jon Madsen,2.41452991452991,40.2135231316726,1.13247863247863,83.9393939393939,1.6025641025641,71.4285714285714,100.0,0.0
UFC 121: Lesnar vs Velasquez,2010-10-23,Martin Kampmann,3.30616996507567,49.9121265377856,2.42142025611176,61.9047619047619,1.57159487776484,64.2857142857143,76.1904761904762,3.31781140861467
UFC 121: Lesnar vs Velasquez,2010-10-23,Matt Hamill,3.574131973013,40.1330376940133,3.70248477867369,63.3431085043988,3.25818660523284,47.8260869565217,91.6666666666667,0.0
UFC 121: Lesnar vs Velasquez,2010-10-23,Mike Guymon,3.14516129032258,65.0,0.82258064516129,67.3076923076923,2.17741935483871,42.8571428571429,60.0,1.45161290322581
UFC 121: Lesnar vs Velasquez,2010-10-23,Patrick Cote,1.95784002310136,48.6021505376344,2.29569737222062,49.2337164750958,0.519780537106555,30.7692307692308,56.4102564102564,0.259890268553278
UFC 121: Lesnar vs Velasquez,2010-10-23,Paul Taylor,4.36814496900334,47.119341563786,4.59704339532666,54.8266166822868,0.286123032904149,28.5714285714286,50.0,0.572246065808297
UFC 121: Lesnar vs Velasquez,2010-10-23,Paulo Thiago,1.47762254321572,42.9752066115703,1.67653327018707,64.5645645645646,0.852474544162917,22.2222222222222,55.0,2.34430499644802
UFC 121: Lesnar vs Velasquez,2010-10-23,Ryan Jensen,3.08641975308642,41.1522633744856,3.30246913580247,59.0038314176245,1.85185185185185,50.0,23.0769230769231,1.85185185185185
UFC 121: Lesnar vs Velasquez,2010-10-23,Sam Stout,4.43821593955642,30.5025125628141,3.96295393614428,59.3093093093093,0.219351693882525,40.0,76.4044943820225,0.109675846941262
UFC 121: Lesnar vs Velasquez,2010-10-23,Tito Ortiz,2.42232487502373,48.4434320425209,1.92495095867873,59.8574821852732,3.07536543694235,44.2622950819672,58.3333333333333,0.341707270771372
UFC 121: Lesnar vs Velasquez,2010-10-23,Tom Lawlor,2.95761381475667,49.3710691823899,1.82731554160126,61.3545816733068,3.6734693877551,39.3939393939394,71.4285714285714,1.69544740973312
UFC 120: Bisping vs Akiyama,2010-10-16,Alexander Gustafsson,2.55959849435383,40.4761904761905,2.33375156838143,45.6140350877193,2.25846925972396,40.0,83.3333333333333,3.38770388958595
UFC 120: Bisping vs Akiyama,2010-10-16,Carlos Condit,3.24324324324324,41.5584415584416,1.86486486486487,60.1731601731602,1.21621621621622,50.0,35.2941176470588,1.52027027027027
UFC 120: Bisping vs Akiyama,2010-10-16,Cheick Kongo,3.73765310154089,61.348897535668,1.40655867246148,53.2808398950131,2.60766495456341,68.75,48.1481481481482,0.355590675622284
UFC 120: Bisping vs Akiyama,2010-10-16,Claude Patrick,1.65137614678899,62.0689655172414,0.779816513761468,48.4848484848485,2.75229357798165,57.1428571428571,100.0,1.37614678899083
UFC 120: Bisping vs Akiyama,2010-10-16,Curt Warburton,3.0,56.25,4.53333333333333,26.8817204301075,1.0,33.3333333333333,83.3333333333333,2.0
UFC 120: Bisping vs Akiyama,2010-10-16,Cyrille Diabate,2.82828282828283,65.1162790697674,3.23232323232323,55.5555555555556,0.0,0.0,60.0,0.0
UFC 120: Bisping vs Akiyama,2010-10-16,Dan Hardy,2.08994708994709,35.9908883826879,2.64550264550265,48.849104859335,0.396825396825397,40.0,33.3333333333333,0.0
UFC 120: Bisping vs Akiyama,2010-10-16,Fabio Maldonado,8.24074074074074,72.3577235772358,4.53703703703704,50.5050505050505,0.0,0.0,100.0,2.77777777777778
UFC 120: Bisping vs Akiyama,2010-10-16,James McSweeney,3.94186046511628,55.1219512195122,4.32558139534884,42.3255813953488,0.523255813953488,33.3333333333333,100.0,1.04651162790698
UFC 120: Bisping vs Akiyama,2010-10-16,James Wilks,1.81626187961985,45.2631578947368,2.02745512143611,50.259067357513,1.26715945089757,22.2222222222222,66.6666666666667,3.80147835269271
UFC 120: Bisping vs Akiyama,2010-10-16,John Hathaway,3.57585139318885,42.619926199262,1.48606811145511,64.963503649635,3.25077399380805,51.8518518518519,60.0,0.696594427244582
UFC 120: Bisping vs Akiyama,2010-10-16,Mark Holst,0.253164556962025,19.2307692307692,1.67088607594937,47.6190476190476,0.759493670886076,100.0,60.0,2.27848101265823
UFC 120: Bisping vs Akiyama,2010-10-16,Michael Bisping,4.34422233057045,38.4466019417476,2.47927840078011,70.5473501303215,1.97464651389566,56.25,58.695652173913,0.548512920526572
UFC 120: Bisping vs Akiyama,2010-10-16,Mike Pyle,2.2398414271556,41.5441176470588,1.84340931615461,71.2074303405573,2.0812685827552,28.0,37.5,2.0812685827552
UFC 120: Bisping vs Akiyama,2010-10-16,Paul Sass,0.421052631578947,50.0,0.631578947368421,70.0,0.0,0.0,,12.6315789473684
UFC 120: Bisping vs Akiyama,2010-10-16,Rob Broughton,5.71834992887624,67.6767676767677,4.01137980085348,54.3689320388349,0.0,0.0,28.5714285714286,7.68136557610242
UFC 120: Bisping vs Akiyama,2010-10-16,Spencer Fisher,3.25567136725935,46.2543554006969,2.91845493562232,62.9571984435798,0.735744941753525,28.5714285714286,62.6666666666667,0.919681177191907
UFC 120: Bisping vs Akiyama,2010-10-16,Travis Browne,2.09897610921502,34.453781512605,3.27645051194539,46.6666666666667,1.5358361774744,66.6666666666667,100.0,0.767918088737201
UFC 120: Bisping vs Akiyama,2010-10-16,Vinicius Queiroz,4.01137980085348,45.6310679611651,5.71834992887624,32.3232323232323,6.40113798008535,71.4285714285714,100.0,0.0
UFC 120: Bisping vs Akiyama,2010-10-16,Yoshihiro Akiyama,2.95522388059701,32.9177057356608,5.37313432835821,54.5454545454545,2.6865671641791,80.0,100.0,0.335820895522388
UFC 119: Mir vs Cro Cop,2010-09-25,CB Dollaway,1.80764774044032,44.0677966101695,1.13557358053302,59.1666666666667,4.51911935110081,65.0,71.4285714285714,2.43337195828505
UFC 119: Mir vs Cro Cop,2010-09-25,Chris Lytle,3.57225743104526,43.8815789473684,3.18129072569847,55.6053811659193,0.723020619476926,50.0,55.1020408163265,2.00839060965813
UFC 119: Mir vs Cro Cop,2010-09-25,Evan Dunham,3.31081081081081,38.8118811881188,2.12837837837838,66.3101604278075,1.77364864864865,63.6363636363636,75.6756756756757,2.53378378378378
UFC 119: Mir vs Cro Cop,2010-09-25,Frank Mir,2.40367775831874,46.3291139240506,3.84851138353765,39.5876288659794,2.36427320490368,44.4444444444444,37.5,3.74343257443082
UFC 119: Mir vs Cro Cop,2010-09-25,Jeremy Stephens,2.71045461064104,46.2555066079295,2.24580524881687,59.9693251533742,1.16162340456045,60.0,58.0645161290323,0.387207801520149
UFC 119: Mir vs Cro Cop,2010-09-25,Joe Doerksen,1.3866090712743,43.4959349593496,3.11015118790497,45.4545454545455,2.33261339092873,34.2857142857143,26.3157894736842,2.33261339092873
UFC 119: Mir vs Cro Cop,2010-09-25,Joey Beltran,4.68279324509357,46.5940054495913,4.13509812870835,52.5157232704403,0.410771337288909,33.3333333333333,82.3529411764706,0.0
UFC 119: Mir vs Cro Cop,2010-09-25,Julio Paulino,0.966666666666667,27.8846153846154,1.86666666666667,48.6238532110092,0.0,,37.5,0.5
UFC 119: Mir vs Cro Cop,2010-09-25,Mark Hunt,1.9047619047619,25.0,0.0,100.0,14.2857142857143,100.0,100.0,0.0
UFC 119: Mir vs Cro Cop,2010-09-25,Matt Mitrione,4.53213077790304,55.3719008264463,2.26606538895152,65.989847715736,0.0,,50.0,2.0293122886133
UFC 119: Mir vs Cro Cop,2010-09-25,Matt Serra,1.97782617303504,39.7849462365591,2.63710156404672,46.5060240963855,2.04909918827955,20.9090909090909,38.7096774193548,0.890912690556326
UFC 119: Mir vs Cro Cop,2010-09-25,Melvin Guillard,2.71888456018044,39.4642857142857,1.59934385892967,67.8217821782178,2.3990157883945,76.4705882352941,62.962962962963,0.184539676030347
UFC 119: Mir vs Cro Cop,2010-09-25,Mirko Filipovic,2.10166595472021,41.9437340153453,2.85775309696711,58.7800369685767,0.384451089278086,50.0,90.0,0.57667663391713
UFC 119: Mir vs Cro Cop,2010-09-25,Pat Audinwood,0.79295154185022,37.5,1.85022026431718,36.3636363636364,0.0,,0.0,0.0
UFC 119: Mir vs Cro Cop,2010-09-25,Rogerio Nogueira,2.03549060542797,29.2792792792793,1.97286012526096,67.0157068062827,0.46972860125261,100.0,72.4137931034483,0.46972860125261
UFC 119: Mir vs Cro Cop,2010-09-25,Ryan Bader,2.72421524663677,36.734693877551,1.36210762331839,78.6842105263158,4.03587443946188,44.4444444444444,,0.504484304932736
UFC 119: Mir vs Cro Cop,2010-09-25,Sean McCorkle,0.0,0.0,1.9047619047619,75.0,0.0,0.0,0.0,28.5714285714286
UFC 119: Mir vs Cro Cop,2010-09-25,Sean Sherk,2.22004279600571,34.6989966555184,2.91547788873038,55.0700741962078,4.01212553495007,44.2477876106195,56.5217391304348,0.320970042796006
UFC 119: Mir vs Cro Cop,2010-09-25,Steve Lopez,1.39423076923077,24.1666666666667,2.69230769230769,62.1621621621622,0.0,,37.5,0.0
UFC 119: Mir vs Cro Cop,2010-09-25,TJ Grant,2.58660508083141,55.2631578947369,2.1401077752117,52.7210884353742,2.07852193995381,47.3684210526316,6.66666666666667,0.23094688221709
UFC 119: Mir vs Cro Cop,2010-09-25,Thiago Tavares,1.6305849838784,40.4109589041096,2.12805158912943,58.9698046181172,3.4546292031322,40.3225806451613,63.6363636363636,1.79640718562874
UFC 119: Mir vs Cro Cop,2010-09-25,Waylon Lowe,1.46209386281588,40.2985074626866,2.00361010830325,59.7826086956522,4.87364620938628,46.1538461538462,,0.0
UFC Fight Night: Marquardt vs Palhares,2010-09-15,Brian Foster,3.22456813819578,35.2201257861635,1.55470249520154,71.2765957446809,2.59117082533589,42.8571428571429,42.8571428571429,0.863723608445297
UFC Fight Night: Marquardt vs Palhares,2010-09-15,Charles Oliveira,2.90076335877863,40.0,0.99236641221374,83.75,2.29007633587786,22.2222222222222,50.0,3.43511450381679
UFC Fight Night: Marquardt vs Palhares,2010-09-15,Cole Miller,2.26112759643917,29.4663573085847,2.68842729970326,57.3446327683616,0.801186943620178,33.3333333333333,33.3333333333333,4.80712166172107
UFC Fight Night: Marquardt vs Palhares,2010-09-15,David Branch,1.26888217522659,50.0,0.725075528700906,75.0,1.63141993957704,25.0,0.0,0.0
UFC Fight Night: Marquardt vs Palhares,2010-09-15,David Mitchell,0.866666666666667,72.2222222222222,2.46666666666667,36.2068965517241,2.0,66.6666666666667,14.2857142857143,6.0
